snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,A,,0106移动展业(App),8374.09,3942.14358804637,1,0,0.0,0.0,3942.14358804637,3942.14358804637,3942.14358804637,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,B,,0106移动展业(App),3381.13,2575.21682191781,1,0,0.0,0.0,2575.21682191781,2575.21682191781,2575.21682191781,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,C,,0101柜面,3803.77,2580.1370574538,1,0,0.0,0.0,2580.1370574538,2580.1370574538,2580.1370574538,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,C,,0106移动展业(App),36347.19,16293.561872530101,4,4,26546.24,0.0,16293.561872530101,16293.561872530101,-10252.678127469842,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,D,,0106移动展业(App),10143.390000000001,3989.81052404331,1,0,0.0,0.0,3989.81052404331,3989.81052404331,3989.81052404331,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,E,,0106移动展业(App),8030.1900000000005,3612.62053063322,1,0,0.0,0.0,3612.62053063322,3612.62053063322,3612.62053063322,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,True,转保,,,,,0101柜面,4226.42,2678.6624538729598,1,0,0.0,0.0,2678.6624538729598,2678.6624538729598,2678.6624538729598,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,True,转保,,,,,0106移动展业(App),18700.47,12989.0132081438,3,0,0.0,0.0,12989.0132081438,12989.0132081438,12989.0132081438,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,新保,,,,,0106移动展业(App),20817.14,7657.68615335593,1,1,3203.62,5004.680000000008,8580.037037633201,7657.68615335593,2613.0702846642,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,A,,0106移动展业(App),65954.75,30943.0637534247,4,0,0.0,16932.61000000001,30817.846498378363,30943.0637534247,22999.028930430493,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,A,,0107B2B,6292.12,1965.21008219178,0,0,0.0,1950.5600000000004,1965.2112607904055,1965.21008219178,1355.9940821917803,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,B,,0106移动展业(App),51776.28999999999,32328.1024383562,4,1,1090.0,13872.490000000018,31618.624745544235,32328.1024383562,22576.391106874707,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,C,,0101柜面,15809.1,7044.2506849315105,1,0,0.0,4900.830000000007,6828.648310371163,7044.2506849315105,4860.528962364575,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,C,,0106移动展业(App),36141.95,18405.2798082192,2,0,0.0,10317.65000000001,17528.835807873347,18405.2798082192,13151.018894979237,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,E,,0106移动展业(App),16480.46,6592.184,0,0,0.0,0.0,4394.789333333333,6592.184,6592.184,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,转保,,,A,,0106移动展业(App),26349.73,16537.3197534247,2,0,0.0,7763.530000000008,16295.297141328,16537.3197534247,11664.860793681835,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,转保,,,B,,0106移动展业(App),9200.880000000001,4663.4597260274,1,0,0.0,2852.2800000000043,4441.392719911139,4663.4597260274,3217.783561643836,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,转保,,,C,,0106移动展业(App),12244.94,2214.15353424657,0,0,0.0,3795.9299999999976,2214.15353424657,2214.15353424657,1527.7661917808189,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,转保,,,E,,0106移动展业(App),16480.46,6456.7281643835595,0,1,11184.96,0.0,4304.485442922373,6456.7281643835595,-4728.231835616468,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,A,,0106移动展业(App),73488.69,27014.069506849297,7,1,0.0,22865.77000000002,30102.88837328814,27014.069506849297,18608.72849304663,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,B,,0106移动展业(App),30591.81,13290.1591780822,3,0,0.0,8734.580000000002,12140.20539702778,13290.1591780822,9495.550145347841,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,C,,0101柜面,4308.04,2797.2752876712298,1,0,0.0,1120.089999999998,2664.0737444163974,2797.2752876712298,2069.983972602739,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,C,,0106移动展业(App),89771.03,45107.8394794521,8,2,13029.51,25398.579999999965,42992.28630835103,45107.8394794521,19316.138050368332,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,D,,0106移动展业(App),68978.55,24573.9676712329,4,5,141.51,21047.050000000003,19475.281912917,24573.9676712329,16934.336497696753,42
